"","person_id","gender","age","income","tenure","tot_off_rec","tot_off_view","tot_off_comp","tot_reward","tot_trans","tot_amount","ave_amount","max_amount","ave_amount_in","tot_trans_in","ave_amount_out","tot_trans_out","tot_reward_rec","bogo_rec","disc_rec","info_rec","bogo_view","disc_view","info_view","bogo_comp","disc_comp","mob_rec","social_rec","web_rec","mob_view","social_view","web_view","mob_comp","social_comp","web_comp"
"13139","c9cb085677a142878c7bed085d38975f","M",48,30000,217,4,4,1,5,15,33.64,2.24,6.69,6.69,1,1.93,14,5,3,0,1,3,0,3,1,0,4,2,4,4,2,3,1,0,1
"13140","8b9658d02943407d8e014a9bc971a3d5","O",20,58000,76,3,3,3,15,18,297.33,16.52,26.13,20.56,3,15.71,15,15,1,2,0,1,2,1,1,2,3,3,2,3,3,1,3,3,2
"13141","fe5310fade5f45da938210ffef4609b7","M",33,31000,6,4,3,1,2,9,18.99,2.11,4.51,1.43,1,2.19,8,2,1,2,1,1,1,1,0,1,3,2,2,2,2,1,1,0,1
"13142","8342730171dc4deb8e6ee3804fa34b5b","M",63,56000,316,4,2,1,5,7,19.51,2.79,7.46,7.46,1,2.01,6,5,2,2,0,1,1,2,1,0,3,2,4,2,2,2,1,0,1
"13143","027c18923c0146e58ccd615f6a62d82f","M",50,73000,1280,2,2,1,2,11,24.55,2.23,5.56,3.02,1,2.15,10,2,1,1,0,1,1,1,0,1,2,1,2,2,1,1,1,0,1
"13144","75b137f86e5c480e95aa83c097eb1d5a","F",61,76000,1768,6,6,4,17,9,146.06,16.23,23.11,17.1,4,15.53,5,17,1,3,2,1,3,1,1,3,4,2,6,4,2,1,2,2,4
"13145","b3f0dd657399447e9a96247f9043a055","M",33,54000,373,4,3,0,0,12,40.07,3.34,7.88,0,0,3.34,12,0,2,1,1,2,0,2,0,0,4,1,4,3,1,2,0,0,0
"13146","5f5e8bfb91a048978d583d9312afa7ba","M",78,98000,229,6,6,4,8,6,157.97,26.33,29.11,28.31,3,24.34,3,8,1,4,1,1,4,1,0,4,6,4,6,6,4,1,4,3,4
"13147","0d5eac9a9e284f75b81b6d664a65c188","M",66,51000,794,3,3,3,8,4,69.37,17.34,27.72,17.34,3,17.35,1,8,0,3,0,0,3,0,0,3,3,3,3,3,3,0,3,3,3
"13148","6a0b499af13647149bb1b7ac322a5f50","M",49,51000,625,4,2,1,5,6,36.29,6.05,11.1,11.1,1,5.04,5,5,2,1,1,2,0,2,1,0,3,1,4,2,1,2,1,0,1
"13149","008d7088107b468893889da0ede0df5c","M",24,42000,320,6,5,0,0,7,16.18,2.31,4.07,0,0,2.31,7,0,3,1,2,3,0,3,0,0,6,5,3,5,5,3,0,0,0
"13150","358ac3d8f34c424a88d08e18505b606b","F",72,54000,82,4,2,0,0,2,3.33,1.67,2.33,0,0,1.67,2,0,1,1,2,1,1,1,0,0,4,2,3,2,2,1,0,0,0
"13151","ba8457f994234f27bb0703e60518ba26","M",78,61000,1377,6,6,3,17,20,79.67,3.98,13.95,7.86,3,3.3,17,17,4,2,0,4,2,4,2,1,6,4,5,6,4,4,3,3,2
"13152","5106103faf6b4040b9e9484b1dfee472","F",57,45000,234,6,5,5,26,16,200.08,12.51,18.21,13.79,5,11.92,11,26,2,4,0,2,3,2,1,4,4,4,5,4,4,2,3,3,5
"13153","5a7201882b9744a2a469676c762a3c22","M",81,63000,1392,4,3,2,15,17,55.69,3.28,11.78,8.87,2,2.53,15,15,3,1,0,3,0,3,2,0,3,3,4,3,3,3,2,2,2
"13154","1f816dc54c0144849c0a8154ba61a64f","F",56,58000,720,6,2,1,5,8,27.77,3.47,11.07,11.07,1,2.39,7,5,1,2,3,1,0,1,1,0,5,2,5,2,2,1,1,1,1
"13155","50df26fae8ea4fed859b18218e6c3ebc","M",69,71000,96,5,5,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,1,0,0,4,2,5,4,2,1,0,0,0
"13156","0141d3870a424c03a20390040efad826","M",70,60000,147,5,3,0,0,4,6.32,1.58,3.7,0,0,1.58,4,0,1,3,1,1,2,1,0,0,5,3,4,3,3,1,0,0,0
"13157","8bd89a4fa5914510bbae8d884cc27c3b","M",54,35000,1393,3,2,0,0,10,99.67,9.97,74.39,0,0,9.97,10,0,1,1,1,1,0,1,0,0,3,1,3,2,1,1,0,0,0
"13158","980510900b1b450fab56e15f4bf4a671","F",44,86000,63,4,4,3,12,5,96.5,19.3,24.97,23.48,2,16.52,3,12,1,2,1,1,2,1,1,2,3,1,3,3,1,1,2,0,3
"13159","605093ef48be4ffe8b18614a9a69bb41","M",73,46000,60,3,3,0,0,5,15,3,4.96,0,0,3,5,0,2,0,1,2,0,2,0,0,3,3,0,3,3,2,0,0,0
"13160","3d30c8c79e85402bab39c0c5adfa2b08","M",83,94000,295,4,2,3,17,10,263.85,26.39,36.77,26.88,3,26.17,7,17,1,2,1,1,1,1,1,2,3,2,3,2,2,1,2,2,2
"13161","6e6ab84f8a074fb38a69234134785b92","M",62,88000,901,4,4,4,18,8,194.51,24.31,30.2,24.16,4,24.46,4,18,1,3,0,1,3,1,1,3,4,3,4,4,3,1,4,3,4
"13162","6545703d7db34d2ea96ff20e21bb83c3","F",21,72000,92,6,3,2,5,8,30.33,3.79,7.45,5.98,2,3.06,6,5,2,3,1,2,1,2,0,2,6,5,6,3,3,2,2,2,2
"13163","d57fa2ef85d24235bf3860fe97c4ad08","M",80,61000,215,6,4,3,22,21,77.53,3.69,11.12,10.64,2,2.96,19,22,4,1,1,4,0,4,2,1,6,4,5,4,4,4,3,2,3
"13164","b412bb251d9449199ef6081b97ff8da2","M",86,93000,60,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,4,0,4,4,0,1,0,0,0
"13165","6643d7c8ca724345ba607f282f2788c2","M",54,83000,188,3,3,1,3,1,19.34,19.34,19.34,19.34,1,0,0,3,0,3,0,0,3,0,0,1,2,1,3,2,1,0,1,1,1
"13166","6b4d182cc5e84be695cc26d01b9aafe2","F",60,110000,475,3,1,1,3,3,68.4,22.8,27.73,27.73,1,20.34,2,3,0,1,2,0,1,0,0,1,3,1,3,1,1,0,1,1,1
"13167","a5873ee39d42414fb78c03e4b658757e","F",71,32000,801,5,3,3,18,9,356.82,39.65,289.88,152.43,2,7.42,7,18,2,2,1,2,0,2,2,1,5,3,4,3,2,2,3,3,2
"13168","def155cf2d4944ce931bc304425f4660","M",52,34000,48,3,0,0,0,6,24.51,4.08,8.04,0,0,4.08,6,0,2,1,0,0,0,2,0,0,3,0,3,0,0,2,0,0,0
"13169","2d2908d5f81b4a0690002877cb35fd43","F",87,68000,1246,5,2,4,25,5,81.81,16.36,23.07,16.83,3,15.66,2,25,2,2,1,1,0,2,2,2,3,1,4,2,0,2,2,1,3
"13170","71d616e5417b486985e763b8f88ffe3d","M",53,41000,945,5,2,3,25,11,126.18,11.47,20.68,17.06,2,10.23,9,25,3,1,1,2,0,3,3,0,4,2,4,2,2,3,3,2,2
"13171","dc3671b2bda24c8896b5ac9019efe7ba","M",26,47000,120,5,1,2,8,6,21.59,3.6,9.57,6.98,2,1.91,4,8,1,2,2,0,1,1,1,1,4,1,5,1,1,1,2,1,2
"13172","0f514f07701a4ae99075ba8826c9ba44","F",62,86000,286,5,4,5,22,6,153.53,25.59,37.24,26.96,4,22.84,2,22,2,3,0,2,2,2,2,3,5,3,5,4,3,2,5,3,5
"13173","64f2b7a9b500432bb6977afd6b88e54d","M",38,67000,256,5,3,0,0,3,10.74,3.58,4.81,0,0,3.58,3,0,2,1,2,1,1,2,0,0,5,3,4,3,3,2,0,0,0
"13174","db336fdbe54f4832ac4e5a5337171381","M",70,57000,27,5,4,1,2,5,14.91,2.98,4.14,3,1,2.98,4,2,3,1,1,3,0,3,0,1,5,5,3,4,4,3,1,1,1
"13175","ddf9d5af49294c7e84b66e63183dc3cb","M",20,46000,261,3,1,0,0,5,10.4,2.08,7.35,0,0,2.08,5,0,0,3,0,0,1,0,0,0,2,1,3,1,1,0,0,0,0
"13176","02f638a6c98241c98b24a06ca489aac0","M",67,46000,231,4,4,0,0,5,17.64,3.53,6.61,0,0,3.53,5,0,2,1,1,2,1,2,0,0,4,4,2,4,4,2,0,0,0
"13177","56b466556017430eb54250f26e444ec4","M",21,67000,269,2,1,0,0,4,20.15,5.04,8.71,0,0,5.04,4,0,1,0,1,1,0,1,0,0,2,1,1,1,1,1,0,0,0
"13178","251dba96cd2949c4ba222e1b66838ea1","F",40,65000,592,4,3,3,30,18,321.71,17.87,25.45,16.42,3,18.16,15,30,3,0,1,3,0,3,3,0,4,3,2,3,3,3,3,3,1
"13179","7941e15cbe26430ba70599b24aba588e","F",88,98000,402,5,3,4,22,8,215.7,26.96,41.44,27.37,4,26.55,4,22,2,2,1,2,1,2,2,2,4,4,4,2,2,2,3,3,4
"13180","c4259959b0eb473e9f3f9a0a7933fa11","M",42,62000,170,6,3,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,3,0,0,6,1,6,3,1,3,0,0,0
"13181","708402c969f04eada7ecf3ec7a69c00f","F",82,51000,797,5,5,3,20,11,176.55,16.05,29.24,14.9,3,16.48,8,20,2,2,1,2,2,2,2,1,4,2,3,4,2,2,2,1,2
"13182","44c270fc6c344e9ea396ca78c49c1d09","F",84,38000,1062,5,4,2,4,19,63.64,3.35,14.03,7.81,2,2.82,17,4,1,3,1,1,2,1,0,2,5,3,4,4,3,1,2,1,2
"13183","d29034255ed94a4791d154b1868c082d","F",44,49000,543,6,4,4,14,15,487.26,32.48,307.48,110.13,3,13.07,12,14,1,3,2,0,2,1,1,3,6,6,4,4,4,1,4,4,4
"13184","45407d4bb6de4e7da3302f931eaa0e87","M",26,65000,513,6,4,2,10,17,49.29,2.9,7.48,6.8,2,2.38,15,10,3,1,2,3,0,3,1,1,5,4,2,4,3,3,1,0,2
"13185","370f76ff7fd349098772754c803cfe22","M",28,39000,292,6,6,4,18,14,135.52,9.68,17.02,11.65,3,9.14,11,18,1,3,2,1,3,1,1,3,4,2,6,4,2,1,2,2,4
"13186","429e00f2242445c4b34e612ec99e85e5","F",49,74000,241,5,5,1,3,4,22.12,5.53,10.96,10.96,1,3.72,3,3,3,2,0,3,2,3,0,1,5,5,5,5,5,3,1,1,1
"13187","8920a6cf47f04be299c12ac6dc43b925","M",45,92000,191,3,3,2,10,5,122.72,24.54,36.32,31.41,2,19.97,3,10,2,1,0,2,1,2,1,1,2,2,3,2,2,2,1,1,2
"13188","2290f2fb303e46579ecb6d79b0409d0c","M",55,60000,397,6,5,5,34,16,555.36,34.71,352.42,15.29,5,43.54,11,34,3,2,1,3,2,3,3,2,6,5,4,5,5,3,5,5,3
"13189","714fc5d966a249ae92794992198dae5c","M",59,48000,282,5,2,3,17,10,108.69,10.87,21.09,14.85,2,9.87,8,17,1,4,0,1,1,1,1,2,2,1,4,2,1,1,2,1,2
"13190","07c21f323f2b41e7abf75e9b66d7ec2c","M",30,64000,238,5,2,0,0,4,12.52,3.13,4.53,0,0,3.13,4,0,3,1,1,1,1,3,0,0,5,2,4,2,2,3,0,0,0
"13191","6b91411fca31438dbb986a6056291bbd","M",35,31000,197,4,3,1,5,6,18.29,3.05,8.75,8.75,1,1.91,5,5,2,2,0,1,2,2,1,0,4,3,3,3,3,2,1,0,1
"13192","15d906eaa284480fb8120f0589368b1d","M",59,96000,884,4,4,3,9,7,196.82,28.12,37.18,31.11,3,25.87,4,9,1,2,1,1,2,1,1,2,4,0,4,4,0,1,3,0,3
"13193","a60c0dfc92be47b3ac8644eaede4bb15","F",44,72000,587,6,6,5,20,14,257.85,18.42,32.2,19.32,5,17.92,9,20,2,3,1,2,3,2,2,3,5,2,6,5,2,2,4,2,5
"13194","e3d0e74404154aebbce117755841ba91","M",53,83000,403,6,6,4,25,13,298.38,22.95,35.45,25.2,4,21.95,9,25,3,1,2,3,1,3,3,1,5,3,3,5,3,3,3,1,3
"13195","0982f641668e470d9946a58b8c3ccb88","M",26,61000,470,4,3,1,2,11,37.85,3.44,9.25,2.25,1,3.56,10,2,0,2,2,0,2,0,0,1,4,3,3,3,3,0,1,1,1
"13196","585c5622c6344b8cb9f9ce80157b8776","M",83,75000,1053,5,5,4,28,7,152.27,21.75,34.65,21.07,3,22.26,4,28,3,1,1,3,1,3,3,1,5,4,5,5,4,3,4,4,4
"13197","68e6132e0d4847f9920c0152dd5a3642","F",77,63000,256,5,5,4,16,7,110.39,15.77,20.18,15.39,4,16.28,3,16,2,2,1,2,2,2,2,2,5,4,5,5,4,2,4,4,4
"13198","dc4ac8f6499446d1aac1c20d25ac5a6c","M",81,66000,1496,4,3,2,20,2,35.38,17.69,18.94,17.69,2,0,0,20,2,1,1,2,1,2,2,0,4,4,2,3,3,2,2,2,1
"13199","5956a3014010475fb534b5939fd1c0ff","F",83,96000,769,4,4,3,20,8,235.44,29.43,43.45,27.46,3,30.61,5,20,3,0,1,3,0,3,3,0,4,2,4,4,2,3,3,2,3
"13200","b85c2c312912456792c88958e2707ab5","F",60,107000,276,5,4,4,14,7,196.93,28.13,32.43,30.25,4,25.31,3,14,2,2,1,2,1,2,2,2,5,4,4,4,4,2,4,3,4
"13201","68bab9dee0394863a2d15eeffa64d2fb","M",60,67000,252,5,5,4,17,5,86.69,17.34,20.31,18.3,2,16.69,3,17,2,3,0,2,3,2,2,2,4,2,5,4,2,2,3,2,4
"13202","67f05b562e2b49ce9063c9457bc83159","F",56,50000,77,5,2,1,5,6,28.33,4.72,9.56,6.07,1,4.45,5,5,3,1,1,2,0,3,1,0,5,3,4,2,2,3,1,0,1
"13203","940782f40a554a4da1b827f52de8b478","M",59,66000,1423,6,4,0,0,18,55.06,3.06,7.35,0,0,3.06,18,0,2,2,2,2,1,2,0,0,6,4,5,4,4,2,0,0,0
"13204","abfd275ab5844ce7acdd0fb1f332479f","F",57,90000,1045,5,5,2,12,3,69.23,23.08,33.52,24.37,2,20.49,1,12,4,1,0,4,1,4,1,1,5,4,3,5,4,4,2,1,1
"13205","ff738e7080d742b9a6988cac1f59bda0","F",34,48000,553,3,2,1,3,11,38.12,3.47,8.32,8.32,1,2.98,10,3,1,2,0,0,2,1,0,1,2,1,3,1,1,1,1,1,1
"13206","b9d1a125fe14420181322874001f4fc9","F",36,74000,146,5,2,1,5,8,33.52,4.19,7.61,7.13,1,3.77,7,5,1,3,1,1,0,1,1,0,4,2,4,2,2,1,1,1,1
"13207","90b9b612883340d683fdc1979dd79831","F",62,113000,731,4,4,4,27,10,276.42,27.64,38.59,24.89,4,29.48,6,27,3,1,0,3,1,3,3,1,4,4,3,4,4,3,4,4,3
"13208","03fbbeecf81b468684b50dbe63ac4587","M",33,47000,170,4,2,0,0,7,12.74,1.82,3.41,0,0,1.82,7,0,2,2,0,2,0,2,0,0,3,2,3,2,2,2,0,0,0
"13209","e704d8eaf0674be1a38e6a09c65674d3","M",53,61000,213,4,2,1,2,5,18.17,3.63,11.11,11.11,1,1.76,4,2,0,3,1,0,1,0,0,1,3,2,3,2,2,0,1,1,1
"13210","ddc40b150dc54a94aa92f1ad491a39d0","M",82,77000,810,5,4,4,17,11,213.89,19.44,27.15,15.32,4,21.8,7,17,3,1,1,3,1,3,3,1,5,4,4,4,3,3,4,3,4
"13211","2a1ffbba888a44f3bddf215bffe039ab","M",50,80000,303,6,6,4,27,7,156.86,22.41,39.38,26.17,3,19.59,4,27,3,2,1,3,2,3,3,1,6,4,4,6,4,3,4,3,3
"13212","4130eeb519384c549daa23a49141bcde","M",47,41000,334,5,1,0,0,3,11.63,3.88,8.06,0,0,3.88,3,0,1,2,2,1,0,1,0,0,3,2,3,1,1,1,0,0,0
"13213","d5e2f2e2b5be45ed888c42f4997a6a1f","M",66,83000,860,5,5,5,27,9,151.89,16.88,22.04,17.15,5,16.54,4,27,4,1,0,4,1,4,4,1,5,4,5,5,4,4,5,4,5
"13214","24b13db9ecca4db1b18a86c2bbc64b03","M",27,53000,323,5,4,0,0,6,16.41,2.73,4.37,0,0,2.73,6,0,1,3,1,1,3,1,0,0,5,4,5,4,4,1,0,0,0
"13215","c00d1f6e8cba4787a00766232ae4711c","F",65,71000,356,5,4,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,1,0,0,5,4,4,4,3,1,0,0,0
"13216","abc9386f368c4fb1a098a3f074e884a5","F",57,64000,42,2,2,2,10,11,191.87,17.44,28.71,21.2,2,16.61,9,10,1,1,0,1,1,1,1,1,1,0,2,1,0,1,1,0,2
"13217","ef14b3dc52ab4023857d5d20853eb5b8","F",48,97000,309,4,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,2,0,0,3,2,4,2,2,2,0,0,0
"13218","636215d9a3464f0b80201b2c378cbfbf","M",56,97000,731,3,2,3,10,4,109.2,27.3,34.35,25.3,3,33.29,1,10,0,3,0,0,2,0,0,3,2,1,3,2,1,0,2,1,3
"13219","3dce0870a6e64739ba99ac1bdb5ff744","F",61,72000,1020,4,3,1,2,3,71.01,23.67,30.59,30.59,1,20.21,2,2,2,1,1,2,1,2,0,1,4,1,3,3,0,2,1,0,1
"13220","74466f2b45604db6ae5b5e0289313997","F",57,53000,515,4,4,2,7,11,148.44,13.49,21.86,18.87,2,12.3,9,7,1,1,2,1,1,1,1,1,4,1,3,4,1,1,2,0,2
"13221","411fed1076014817b31b204ab3b32d93","F",37,51000,200,5,2,5,24,8,94.75,11.84,17.64,14.45,4,9.23,4,24,2,3,0,1,1,2,2,3,4,1,4,2,1,2,4,1,4
"13222","d4cda03646ce4bdeb949e2d02cc3d05f","F",90,80000,1011,3,3,3,15,6,139.76,23.29,33.2,18.41,3,28.18,3,15,1,2,0,1,2,1,1,2,3,3,3,3,3,1,3,3,3
"13223","f71c84a4a6b64780ab8737c7792384ef","F",75,87000,927,6,5,5,28,12,302.87,25.24,36.13,23.89,5,26.2,7,28,4,1,1,3,1,4,4,1,6,4,4,5,3,4,5,3,4
"13224","f992e2569e2744fbb92e824fac69d2e4","M",78,52000,470,5,5,4,19,8,103.46,12.93,24.92,18.01,3,9.89,5,19,1,3,1,1,3,1,1,3,4,3,4,4,3,1,3,2,4
"13225","664c0533a818495781cb3a3a1c5cc5e6","M",38,72000,249,3,3,3,17,7,105.97,15.14,24.63,14.68,3,15.48,4,17,1,2,0,1,2,1,1,2,2,1,2,2,1,1,2,1,2
"13226","e69130c406cf4e3fbb0168b535309b96","M",51,54000,1811,4,2,1,5,15,50.62,3.37,9.43,9.43,1,2.94,14,5,3,0,1,2,0,3,1,0,4,1,3,2,1,3,1,0,1
"13227","72958ed8766f495f96ec310000d9307c","F",82,116000,470,4,4,3,10,13,284.37,21.87,45.41,16.42,3,23.51,10,10,1,2,1,1,2,1,1,2,4,3,4,4,3,1,3,3,3
"13228","719b59ab411d4d43a904b69d869670b7","M",65,47000,314,3,3,1,10,5,28.78,5.76,13.24,10.88,1,4.47,4,10,1,1,1,1,1,1,1,0,3,2,1,3,2,1,1,1,0
"13229","8e43748a7a604565873aa31d0fa91089","F",48,74000,1302,4,4,3,15,6,120.47,20.08,27.35,19.03,2,20.6,4,15,2,1,1,2,1,2,2,1,3,2,3,3,2,2,2,1,3
"13230","7d14c8ecf4ed4f0e8b817a8614bfaaa4","F",77,37000,566,5,3,2,5,18,53.9,2.99,13.33,2.99,2,3,16,5,1,2,2,0,2,1,0,2,5,3,4,3,3,1,2,2,2
"13231","47d0715418674cad8b1bd06959e51d15","M",77,47000,1430,3,2,0,0,12,32.17,2.68,9.36,0,0,2.68,12,0,2,1,0,2,0,2,0,0,2,2,2,2,2,2,0,0,0
"13232","c63d0ac9e9eb4bfe8e4d043d71890729","F",91,88000,721,3,2,3,15,5,116.42,23.28,27.4,25.56,2,21.77,3,15,1,2,0,0,2,1,1,2,3,3,2,2,2,1,3,3,2
"13233","088fe373367145d291e5b03d483accd7","M",47,60000,1174,4,2,1,3,15,46.53,3.1,7.64,7.64,1,2.78,14,3,3,1,0,1,1,3,0,1,4,3,4,2,2,3,1,1,1
"13234","cca74b047b4e4b59b7d3e67761a0bff8","M",26,72000,113,6,3,1,5,5,24.77,4.95,8.84,8.1,1,4.17,4,5,4,1,1,2,1,4,1,0,6,3,6,3,3,4,1,1,1
"13235","46bd6133c6424c98900cd78801428d37","F",68,94000,745,4,2,3,22,8,197.19,24.65,30.67,23.52,3,25.33,5,22,2,1,1,2,0,2,2,1,4,2,2,2,2,2,3,2,1
"13236","6a48b513dabb4424b82b27ddf5609cf8","F",76,62000,571,4,4,3,25,13,229.18,17.63,32.92,22.1,3,16.29,10,25,3,0,1,3,0,3,3,0,4,2,3,4,2,3,3,2,2
"13237","529e1c51dd7443aeadfcee9ce10d8de9","M",54,67000,76,5,5,1,5,4,69.13,17.28,26.1,12,1,19.04,3,5,3,1,1,3,1,3,1,0,5,3,5,5,3,3,1,0,1
"13238","4b72995c52ab4cd5ab407924b09e1ab4","F",66,78000,809,6,6,5,25,13,561.59,43.2,297.91,22.57,5,56.1,8,25,5,1,0,5,1,5,5,0,5,1,6,5,1,5,5,1,5
"13239","a09a2e837d2545999220c592b6c05956","M",50,46000,108,5,3,1,10,7,90.84,12.98,78.85,78.85,1,2,6,10,4,0,1,3,0,4,1,0,5,3,3,3,3,4,1,1,0
"13240","cb45be0c399a4b4fa13dda5c89c442f4","F",32,31000,82,6,5,6,33,14,95.85,6.85,13.67,10.14,4,5.53,10,33,4,2,0,4,1,4,4,2,5,3,5,5,3,4,5,3,5
"13241","8a106b139eb84a1fbd81d66f002426cc","F",52,50000,863,3,3,3,15,12,142.72,11.89,20.99,10.94,3,12.21,9,15,3,0,0,3,0,3,3,0,3,1,3,3,1,3,3,1,3
"13242","5a1fba0d6d0e4cb183abc82b4ed586df","M",57,33000,556,5,3,0,0,8,16.82,2.1,6.44,0,0,2.1,8,0,1,2,2,1,0,1,0,0,4,2,4,3,2,1,0,0,0
"13243","83ced1e7b3a84583a9dde0783e2190c1","M",48,57000,97,6,6,4,17,6,82.21,13.7,23.42,18.93,3,8.47,3,17,1,3,2,1,3,1,1,3,6,5,5,6,5,1,4,4,4
"13244","612051c717ce457dafc8fe967f504dbc","M",59,41000,142,4,2,0,0,3,7.6,2.53,4.54,0,0,2.53,3,0,1,2,1,1,0,1,0,0,3,2,3,2,2,1,0,0,0
"13245","37f8e630c86646ee9e6de41857a70be3","M",59,69000,1434,5,3,2,13,19,81.38,4.28,13.31,9.2,2,3.7,17,13,3,2,0,3,0,3,1,1,4,4,3,3,3,3,2,2,1
"13246","3bfb6c8c7d8d42e68c9f66d296a1c96b","M",46,44000,66,4,2,0,0,1,0.33,0.33,0.33,0,0,0.33,1,0,1,2,1,1,0,1,0,0,2,2,3,2,2,1,0,0,0
"13247","3b34370727654cfca5322bca2aba9ffd","F",100,96000,119,6,4,3,17,4,84.29,21.07,27.09,25.29,2,16.86,2,17,2,4,0,2,2,2,1,2,4,3,6,4,3,2,2,1,3
"13248","c19daa02b8294bc58af617231fe6d49b","F",56,51000,88,5,5,0,0,1,7.3,7.3,7.3,0,0,7.3,1,0,1,1,3,1,1,1,0,0,5,4,2,5,4,1,0,0,0
"13249","11a06fa900d847199ef85e01be50d839","M",24,47000,9,4,4,0,0,7,31.62,4.52,6.99,0,0,4.52,7,0,3,0,1,3,0,3,0,0,4,4,2,4,4,3,0,0,0
"13250","9dc0a23131994ab08657bc748f425765","F",59,56000,190,6,4,6,34,11,139.52,12.68,19.66,15.18,5,10.6,6,34,4,2,0,3,1,4,4,2,6,3,5,4,3,4,6,3,5
"13251","6cb26ad67f5e43ffb4f9b435d96f6615","F",28,57000,284,5,4,2,8,20,267.36,13.37,23.71,14.18,2,13.28,18,8,1,1,3,1,1,1,1,1,5,5,2,4,4,1,2,2,2
"13252","eef5ea58662f4e27b591d39990c10ae2","M",49,97000,712,6,4,4,21,6,163.72,27.29,33.25,26.75,4,28.37,2,21,2,2,2,1,2,2,2,2,6,5,4,4,4,2,4,4,3
"13253","ae51f2aa9f0c4ee3a13d59395705e828","M",78,44000,232,4,3,2,8,9,96.29,10.7,15.78,10.34,2,10.8,7,8,0,2,2,0,1,0,0,2,3,1,4,3,1,0,1,1,2
"13254","47360ba339474b9695398e4fe56773bd","M",49,57000,184,6,6,4,25,6,89.79,14.97,19.84,16.62,3,13.31,3,25,1,3,2,1,3,1,1,3,3,2,4,3,2,1,1,1,3
"13255","3d6ae9ec18294a539edf597fb57afc26","M",83,1e+05,745,5,2,2,7,3,82.66,27.55,28.29,28.27,1,27.2,2,7,0,3,2,0,1,0,0,2,4,0,5,2,0,0,1,0,2
"13256","fc6f8cad47564c499ba674fcf9f525d3","F",62,81000,761,5,4,4,25,10,250.35,25.04,36.46,25.49,4,24.73,6,25,2,2,1,2,2,2,2,2,3,2,4,2,2,2,2,2,3
"13257","0f628df0d3fb4e1192f156de98ec4a0b","M",85,59000,130,3,3,0,0,1,11.18,11.18,11.18,0,0,11.18,1,0,1,2,0,1,2,1,0,0,3,2,3,3,2,1,0,0,0
"13258","86343006f3564aea8ea69f036a3d69b5","M",71,72000,93,4,3,1,2,6,36.64,6.11,12.24,12.24,1,4.88,5,2,3,1,0,2,1,3,0,1,4,2,4,3,2,3,1,0,1
"13259","4d3e33d680e04a57a565c847948bf1ca","M",93,67000,272,3,3,0,0,1,13.5,13.5,13.5,0,0,13.5,1,0,1,0,2,1,0,1,0,0,3,0,3,3,0,1,0,0,0
"13260","d3120674fcdd484eb43f38efb9605657","F",67,38000,485,5,4,5,34,23,188.29,8.19,14.18,11.84,4,7.42,19,34,3,2,0,3,1,3,3,2,5,3,4,4,3,3,5,3,4
"13261","8926b53cd61d466db79a40b007183a46","F",32,53000,980,6,3,3,9,22,206.43,9.38,142.19,49.19,3,3.1,19,9,2,4,0,1,2,2,1,2,4,2,6,3,2,2,3,1,3
"13262","53927958788f47459ce6daf04687f904","M",59,46000,1415,3,2,2,8,13,145.81,11.22,115.31,4.29,2,12.48,11,8,1,1,1,0,1,1,1,1,3,2,2,2,2,1,2,1,2
"13263","dd2a12c798a54a1687b5ccb12a8e508e","F",34,60000,380,6,3,5,23,12,162.23,13.52,29.53,18.42,5,10.02,7,23,1,4,1,0,2,1,1,4,5,4,4,3,3,1,4,3,4
"13264","c059af92d5da4acb980fb8a8341ac69d","F",29,54000,979,4,3,4,27,9,128.5,14.28,20.12,16.55,3,13.14,6,27,3,1,0,2,1,3,3,1,4,3,2,3,3,3,4,3,2
"13265","50614e5122744402ab4d1c0f158c0c05","F",81,54000,258,5,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0,4,0,0,4,3,3,4,3,4,0,0,0
"13266","bd06e09d19d3444eacf13fb67a4a37b0","F",56,74000,700,4,3,4,28,12,279.93,23.33,37.53,25,4,22.49,8,28,2,2,0,2,1,2,2,2,3,3,3,3,3,2,3,3,3
"13267","e333e151268c42ad8fc1c7f67f7ac5de","F",49,74000,272,3,3,2,6,8,167.47,20.93,31.67,20.9,2,20.95,6,6,0,2,1,0,2,0,0,2,3,3,2,3,3,0,2,2,2
"13268","d53a02508eaf430596a0748a60f6a520","M",49,59000,706,4,4,2,7,20,80.44,4.02,8.32,5.86,2,3.82,18,7,2,1,1,2,1,2,1,1,4,2,4,4,2,2,2,1,2
"13269","e745913337e64e93b3fb0bc734f93f96","M",24,70000,20,3,3,3,13,12,234.08,19.51,32.67,20.26,3,19.25,9,13,2,1,0,2,1,2,2,1,3,1,3,3,1,2,3,1,3
"13270","c2215f480a39490e8830b7700cf6f7b7","F",38,68000,427,6,6,5,35,13,194.96,15,27.11,20.11,5,11.8,8,35,3,2,1,3,2,3,3,2,6,4,5,6,4,3,5,4,4
