"","person_id","offer_num1","offer_num2","offer_num3","offer_num4","offer_num5","offer_num6","offer_viewed1","offer_viewed2","offer_viewed3","offer_viewed4","offer_viewed5","offer_viewed6"
"11949","5293428f33b0427e8dcbbf9c46d77d6e","offer10","offer10","offer9","offer2",NA,NA,NA,NA,1,1,NA,NA
"11950","31bdced401d14c93991b6f187b5daf0e","offer1","offer7","offer5",NA,"offer4",NA,1,1,NA,1,NA,1
"11951","60f9f0df41b544a5b243952d8a89541c","offer10","offer6","offer8","offer1",NA,"offer3",NA,1,1,NA,NA,NA
"11952","7da737495ffd4370be31a6871bef5eb8","offer5",NA,"offer9","offer5","offer9","offer10",NA,NA,1,NA,1,NA
"11953","415414bb037949cdad37ac07d89f3deb","offer7","offer10","offer4",NA,"offer5",NA,1,NA,1,NA,NA,NA
"11954","9a35aada6b3447899a6a8eb4bc31aed9","offer3","offer4","offer2","offer6","offer1",NA,NA,NA,1,1,1,NA
"11955","6697f1cd4a774a0c93a6bf43462343c4","offer5","offer10","offer4","offer7","offer3",NA,NA,NA,NA,1,NA,NA
"11956","e628f7a6743d4db2940cf81e6a371db1","offer9","offer1","offer9","offer3","offer5",NA,1,1,1,NA,NA,NA
"11957","edba7b064cde4374b55a3035d161086b","offer2",NA,"offer10","offer10","offer6","offer8",1,NA,NA,NA,1,1
"11958","5d284d8835db4300b257e44ae7b51ce6","offer8",NA,NA,"offer10","offer2","offer7",1,NA,NA,NA,1,1
"11959","8d14ec8fc5fa4dd383751fd09dc0b0ed","offer4","offer5",NA,"offer6","offer1","offer5",1,NA,NA,1,1,NA
"11960","a608c569b0b142b48a926b53ef93e76e","offer2",NA,"offer6","offer4","offer1","offer4",1,NA,1,NA,1,NA
"11961","aeffa610ee7740ada8389827eb2533a6","offer4",NA,NA,"offer4","offer6",NA,NA,NA,NA,NA,1,NA
"11962","336120016f7a436fae04b6859f991d38","offer1","offer5","offer10",NA,NA,"offer1",1,NA,NA,NA,NA,1
"11963","9e2bfae4d1064d93968843fbdcbcc5be","offer10","offer9","offer2","offer8","offer10","offer4",NA,1,1,1,NA,1
"11964","fdc10e59f04044159c5ddd72d76b1955","offer7","offer4",NA,"offer4","offer6",NA,1,NA,NA,NA,1,NA
"11965","2e9d0f3e4f3e412fb8e079de715bf4f7","offer2",NA,"offer5",NA,"offer6","offer7",1,NA,NA,NA,1,1
"11966","8067654a47084fcfb911ef14a4f46ba7","offer8","offer3","offer5",NA,NA,NA,1,NA,NA,NA,NA,NA
"11967","ebc31ceffdfc40d6979efe6eef074a58","offer9","offer3","offer3","offer10","offer5",NA,1,1,1,1,1,NA
"11968","0fb6a9f16f5d4ef19645892199b798a1","offer9",NA,NA,NA,"offer4",NA,1,NA,NA,NA,NA,NA
"11969","823456920e3244afb37fbea9662118d8","offer10",NA,"offer2","offer8",NA,"offer4",NA,NA,1,1,NA,NA
"11970","053de26a38684d628b83fef38eae0c69","offer3","offer1","offer8","offer1","offer3","offer9",NA,1,1,1,NA,1
"11971","df19a9e4851c4d1dbf3d01024e0229cb","offer3","offer6","offer4","offer5","offer3","offer4",NA,1,NA,NA,1,1
"11972","df614cc77bf247bba91dc2fa184f200a","offer5","offer6","offer9","offer7","offer7","offer6",NA,1,1,1,1,1
"11973","27245e1e8db44beaaaf08b20083cc824","offer6","offer7","offer2","offer8","offer3",NA,1,1,1,1,NA,NA
"11974","b08583e4d0aa49a6b24b56aec20b13ae","offer9","offer2","offer3","offer2",NA,"offer6",1,1,NA,1,NA,1
"11975","aa17c64a79f343c3a8092244f4c7331c","offer5","offer3","offer6",NA,NA,"offer1",NA,NA,1,NA,NA,1
"11976","a8b1605b80b7436486937f1f5d1b2a4d","offer10","offer7",NA,NA,"offer2","offer9",1,1,NA,NA,1,1
"11977","70441988d38d4a27bd51d46b18ab4d19","offer9","offer9","offer10","offer8","offer8",NA,1,1,NA,1,1,NA
"11978","57a0102ba8be4739b05dd3974c5ee2c6","offer5","offer6","offer6","offer4","offer5","offer6",NA,1,NA,1,NA,1
"11979","705dafd0d518463ead91bf8d525e688a","offer2","offer3","offer8","offer1","offer1","offer4",1,NA,NA,1,1,NA
"11980","63cadfdb7b6f4dcc8603b47c3259348d","offer8","offer1","offer8",NA,"offer9","offer8",1,1,1,NA,1,1
"11981","c610bd00615c41079c7a1a33f76d9228","offer9","offer2",NA,"offer5","offer3","offer10",1,1,NA,1,NA,1
"11982","b3293a8651f84add9ca1e463a9148c6e","offer5","offer9","offer7","offer3","offer8","offer2",NA,1,NA,1,NA,1
"11983","ad80753fc9e0485c9e6b1cc9478d827f","offer5","offer6","offer7","offer1","offer5","offer7",NA,1,1,1,1,1
"11984","42f2d7c55fe84b68bf9e743e8992fd8c","offer3","offer6","offer8","offer1","offer4","offer8",NA,1,NA,1,NA,1
"11985","a84202c004824fbf9ee28d0c3f8e31ae","offer7","offer1","offer2","offer10","offer7","offer5",1,1,1,NA,1,NA
"11986","6d3b0836d650474aafc8aa0fb5f20cb3","offer4","offer3","offer10","offer3","offer3",NA,1,1,1,NA,1,NA
"11987","a8adc69426a34064b249082dd3d8cada","offer10","offer2","offer7","offer1",NA,"offer5",1,1,1,1,NA,1
"11988","7fc68410576445c78d3c287599ae098d","offer7","offer3","offer4","offer3",NA,NA,1,NA,NA,NA,NA,NA
"11989","f8d47095f4a5472abc9065b7ec74fbc7","offer8",NA,NA,"offer2","offer6","offer7",1,NA,NA,1,1,1
"11990","398a990a97b34420b06bf2ce8cec0364","offer2","offer10",NA,"offer2","offer2","offer7",1,1,NA,1,1,1
"11991","0b46f27233cf4f56b5ed434eccf401aa","offer9","offer10","offer2",NA,"offer6","offer2",1,NA,1,NA,1,1
"11992","f219164c8cf3420194312ecc45a5d238","offer5","offer9","offer6","offer2",NA,"offer5",NA,1,1,1,NA,NA
"11993","ae11c6794bcd4afbb6207e7f6722d93d","offer6","offer9",NA,NA,"offer9",NA,1,1,NA,NA,1,NA
"11994","7d28b5aabc264034809df7217d8b371f","offer9","offer5","offer8",NA,NA,"offer1",1,NA,1,NA,NA,1
"11995","3c92e46731364dd1b4d07ed2f9393364","offer1","offer5","offer6","offer6","offer8","offer8",1,NA,NA,1,NA,NA
"11996","4b5fb27e891149cba6e54cccc18f4526","offer9","offer2","offer5","offer10",NA,"offer1",1,1,NA,NA,NA,1
"11997","c332c8e9782744c28f0264ac935fb09b","offer8",NA,"offer8",NA,"offer7","offer8",1,NA,1,NA,1,NA
"11998","9d139427d04e4f199faf8964ec40afc8","offer7",NA,NA,"offer2",NA,"offer1",1,NA,NA,1,NA,1
"11999","6986b3f2011342948d2b6ba41f60aad4","offer9","offer3","offer10","offer5",NA,"offer8",1,NA,1,NA,1,1
"12000","1d153ab70650433091710e2fb3146409","offer4","offer10","offer2","offer10","offer8",NA,NA,1,1,NA,1,NA
"12001","c482abace7fa4ddf8266c0e5fcf19c9f","offer7","offer6",NA,"offer4","offer5",NA,1,1,NA,1,NA,1
"12002","93e406d7bc0542f186e32392e53ff423","offer2","offer6","offer5","offer9",NA,"offer6",1,1,1,1,NA,1
"12003","19066baab0914321ac859af0eb741c8d","offer3",NA,"offer1","offer3",NA,"offer3",1,NA,NA,1,NA,1
"12004","a80f03b0379a404fa27ecff6028776c3","offer3","offer6","offer1","offer1","offer3","offer9",NA,1,1,1,NA,1
"12005","97b1d28f6eb24c33a0c6fbbbde513593","offer8",NA,"offer5",NA,"offer7",NA,1,NA,1,NA,1,NA
"12006","760786cb5e2d4df1affeb9dc6a3b8e86","offer4","offer1",NA,"offer5","offer8","offer6",1,1,NA,1,NA,1
"12007","b0628933a9154b31ad6293100c717127","offer5","offer1","offer10","offer8","offer4","offer5",NA,1,NA,1,NA,NA
"12008","3622ada8c6394b32a8d7ba31c737e926","offer1","offer7","offer4","offer9","offer4",NA,1,1,NA,1,NA,NA
"12009","9036c74e796741abadcd03cdede004b5","offer1",NA,"offer3",NA,"offer3","offer4",1,NA,1,NA,1,NA
"12010","29af019fe4d542f4a2ca2e1f98e54eff","offer9","offer4","offer8","offer3","offer6","offer8",1,NA,1,NA,1,1
"12011","0679b66105224a0c960efdb95f19ee1d","offer8","offer8","offer10","offer7",NA,"offer4",1,1,NA,1,NA,1
"12012","9b7fd7a0cbfe4dcbb952f3725a61aa41","offer6","offer6",NA,"offer6","offer5","offer5",1,1,NA,1,NA,NA
"12013","16afd8e1303e4b01a889aadc26651711","offer2","offer7",NA,"offer1","offer10",NA,1,1,NA,1,NA,1
"12014","3e9d8e91ee7d4669b4ceaed416819c2b","offer6","offer1",NA,"offer7","offer1","offer10",1,1,NA,1,NA,NA
"12015","fb0737a6629b4f5bade477a2f944543c","offer10","offer3","offer2",NA,NA,NA,1,NA,1,NA,NA,NA
"12016","b496625e7c30473e8883e5eccecc1127","offer1",NA,"offer5",NA,"offer1","offer1",1,NA,NA,NA,1,1
"12017","566145cd56b14c8dbac2e473114a777d","offer5","offer1","offer4","offer8","offer7","offer10",NA,1,NA,NA,1,NA
"12018","aca8c903aaf54ff5b9fd388f8fd0a013","offer4","offer1","offer6","offer5","offer1","offer7",1,1,NA,NA,1,1
"12019","5ce0b5f887af47b49389a34d2bc0b9e5","offer1","offer10","offer3",NA,"offer3","offer9",1,NA,NA,1,NA,1
"12020","77e2665e47184ad79d1705fe09f15730","offer9","offer4",NA,"offer7","offer4","offer6",1,NA,NA,1,NA,1
"12021","2afd6f11beba4470bdb8cc4cca19cec2","offer4","offer10","offer2","offer4","offer3","offer5",NA,NA,1,NA,NA,NA
"12022","cd8a88670e404eef9d4edc3010dd84aa","offer7","offer7","offer2","offer10","offer6","offer2",1,1,1,1,1,1
"12023","9389773e33264c27b279d10259be21ec","offer5","offer1","offer9",NA,NA,"offer2",1,1,1,NA,NA,1
"12024","72a114d05d1d48afbc82d9ea8d9a35b0","offer2",NA,"offer3","offer7",NA,NA,1,NA,NA,1,NA,NA
"12025","c30c5ee9562d4486b40d8564fd4bf63d","offer4","offer2","offer9",NA,"offer9","offer8",1,1,NA,1,NA,1
"12026","46a7f04dd4464075932dfc7bf5c3d6f9","offer6","offer2","offer4","offer5","offer1",NA,1,1,NA,NA,1,NA
"12027","9b84c5f2038e4f638813091d3565a8f0","offer4","offer1","offer4",NA,"offer3","offer6",1,1,1,NA,1,1
"12028","7ffb919d222447e2af22712b28cf1a60","offer8","offer6","offer9","offer5",NA,"offer7",1,1,NA,NA,1,1
"12029","cff2d8073a8f46e1bf88e13be05f7110","offer1","offer9",NA,"offer8",NA,"offer7",1,1,NA,NA,NA,1
"12030","7b1af561e4654f41a6f33d9df4651b0e","offer10",NA,"offer7",NA,NA,"offer2",NA,NA,1,NA,NA,1
"12031","a762f4e5106948429941aeceae74a968","offer9","offer1","offer3","offer6","offer4","offer6",1,1,NA,1,NA,1
"12032","e7ebd61ead2d4958a32dc214939a03f9","offer4","offer4","offer7","offer8",NA,"offer2",NA,1,1,1,NA,1
"12033","34c0f36f5f504ead86c1378c7d41d8f6","offer4","offer7","offer5","offer10","offer7","offer3",NA,1,1,NA,1,1
"12034","ac3e5e1cf92a4cbe84636087fa45204a","offer5","offer4","offer6",NA,NA,"offer3",1,1,1,NA,NA,NA
"12035","5bd17c16030740319c34b308c5144cf3","offer2","offer9",NA,"offer8","offer7",NA,1,1,NA,1,1,NA
"12036","2435df86cbb943f7a62a512a74d93913","offer1",NA,"offer2","offer7","offer7","offer5",1,NA,NA,1,1,1
"12037","58820704150d4a71b3a343a148794141","offer5","offer5","offer1","offer5",NA,"offer5",NA,NA,1,NA,NA,NA
"12038","5fbc47b113ec43128e5dca58dba9a1ed","offer3","offer5","offer1","offer8","offer3","offer6",1,NA,1,1,NA,1
"12039","fcd0080e7fa846abbb637131d0c466e3","offer1","offer3","offer8","offer3","offer7","offer1",1,1,NA,1,1,1
"12040","db5900adad734b92a050ba8dacb5b163","offer2","offer7","offer3","offer10","offer5","offer8",1,1,1,1,NA,1
"12041","d3280ab59cf24b639ca87d7595108e67","offer4",NA,"offer9",NA,"offer7",NA,NA,NA,1,NA,1,NA
"12042","658338d6ac9742dd9ff8a67675e2b3f6","offer9","offer6",NA,"offer6","offer8","offer7",1,1,NA,1,1,1
"12043","78e6f6001f3f41de934361b11b7ed158","offer2","offer3","offer4","offer3",NA,"offer3",1,1,NA,NA,1,NA
"12044","04fb6b47e11640139f3ef5d74d7a79a1","offer6","offer10","offer10","offer4",NA,"offer3",1,1,1,1,NA,1
"12045","b3f30c0aafbe4744a0b93107d257b91d","offer5","offer2","offer1","offer5","offer3",NA,NA,1,1,NA,NA,NA
"12046","1d832bb5ffc6420ea7cea524ccdd45e1","offer7",NA,"offer4",NA,"offer7",NA,1,NA,NA,1,1,NA
"12047","afc08de173e84a01aa995f63f58a377a","offer10","offer8","offer6","offer7","offer5",NA,NA,1,1,1,NA,NA
"12048","ac1e403449ab4975a66f7e2801932db8","offer9","offer7","offer6",NA,"offer8","offer10",1,1,1,NA,NA,1
"12049","b0f15d5ce56244ae874509df766593e1","offer10",NA,NA,"offer1","offer6","offer7",1,NA,NA,1,1,1
"12050","abb5f4d62fa245799c42ff968954b72f","offer3","offer7","offer3","offer8","offer9","offer4",1,1,1,1,1,1
"12051","66742f0ef36d41a49051a0ec0caece82","offer7","offer4","offer9","offer10","offer8","offer10",1,NA,1,1,1,1
"12052","cd0d864ba44f4ab98071dc7775ce1c5d","offer1",NA,"offer9","offer4","offer3",NA,1,NA,1,1,1,NA
"12053","c7ed568ebac24260a147fa46fb074e46","offer7","offer1","offer7",NA,"offer5",NA,1,1,1,NA,1,NA
"12054","f3fce93462d449049a4b8615af3f5355","offer3","offer1","offer3",NA,"offer4","offer4",1,1,NA,NA,NA,1
"12055","46932b6613b7405a975d4b4ef1ef9669","offer8","offer2",NA,"offer9",NA,"offer5",1,1,NA,1,NA,NA
"12056","5734abd21bba4eecbbe6ff11574c8e61","offer10","offer8","offer9",NA,"offer5","offer4",NA,1,1,NA,NA,NA
"12057","a10940d6554e43428f26ce684faea684","offer1",NA,"offer9",NA,NA,"offer1",1,NA,1,NA,NA,1
"12058","8039db6f3c2e4b7787ec0aa5a14b68d3","offer3","offer10","offer5","offer9",NA,"offer9",NA,NA,1,1,NA,1
"12059","d976728c13104410b79887adcf345236","offer1",NA,NA,"offer10","offer6","offer10",1,NA,NA,1,1,1
"12060","462bee4de62b4c5bad10ae72d93616ec","offer4","offer8","offer2","offer8","offer1","offer7",1,1,1,1,1,1
"12061","a1937fea175243939f6b096f50f1358a","offer3","offer1","offer3","offer8","offer7",NA,1,1,NA,1,1,NA
"12062","d95181e483ce4e059d9d56d844695787","offer4",NA,"offer9","offer10","offer1","offer2",1,NA,1,1,1,1
"12063","ea58bf7f48d3483eb41509aa2382a81a","offer6",NA,"offer5","offer6","offer9",NA,1,NA,NA,1,1,NA
"12064","db18858cf33f480388c0f1c2cc15fb1f","offer2","offer6","offer5","offer1","offer4","offer1",1,1,NA,1,NA,1
"12065","b77f0bad29664ad281423df2882dbd6d","offer1",NA,"offer5","offer8","offer8","offer8",1,NA,NA,1,1,NA
"12066","92f94da735e7478792a90bd4ebae3e75","offer8","offer5","offer9",NA,NA,"offer4",1,1,NA,1,NA,1
"12067","4c93b5932a95434d95305b8d2717bc87","offer4",NA,"offer7","offer9","offer1","offer5",1,NA,1,1,NA,1
"12068","f3b303726eba48edb0f89740422cfb8d","offer10","offer7","offer9","offer3","offer10","offer9",1,1,1,1,1,1
"12069","b74e38d94bd74f90b74da9b359cb7ebd","offer1",NA,NA,NA,"offer8","offer5",1,NA,NA,NA,1,NA
"12070","af8874dd6a6548d6ba4e9a53a70825ad","offer6",NA,"offer4",NA,NA,"offer9",1,NA,NA,NA,NA,1
"12071","7f5700bba86d4ef48c5419d090e530ff","offer10","offer8","offer4","offer2","offer6","offer8",1,1,1,1,1,1
"12072","429e00f2242445c4b34e612ec99e85e5","offer9","offer6",NA,"offer9","offer2","offer7",1,1,NA,1,1,1
"12073","4a150b16fd124627bb2fbeff5bdd3de3","offer5","offer9","offer8",NA,"offer5",NA,1,1,1,NA,NA,NA
"12074","c70d70b851804e38abd364582d7a5798","offer10","offer6","offer6","offer2","offer10","offer6",NA,1,1,1,1,1
"12075","752afe8a3f9b492c9a8d2d051cf879e9","offer7","offer5","offer7","offer1",NA,"offer1",1,1,1,1,NA,1
"12076","ea6cfa381e2c492e99541d4b04d24356","offer1","offer4","offer10","offer5",NA,"offer3",1,1,1,1,NA,1
"12077","13bbddb500e54ab392c8da22ae7a41cd","offer10",NA,"offer7",NA,"offer1","offer2",1,NA,1,NA,NA,1
"12078","d8d2466b53034391b840556be4b1be2c","offer7","offer5","offer6","offer9",NA,"offer1",1,NA,1,1,NA,1
"12079","c67954e658564adc918c8d086f09082b","offer7",NA,NA,"offer5","offer8","offer10",1,NA,NA,NA,1,1
"12080","0ba0d7ac80a94d28b831018681656c8d","offer9",NA,"offer10","offer4",NA,"offer3",1,NA,NA,NA,NA,1
"12081","893131691a9a492585d9ea3afbdb37a0","offer1","offer1",NA,"offer3","offer5","offer2",1,1,NA,1,NA,1
"12082","aa8159bbe9134ccfb6d7807714c8ea19","offer10","offer1","offer10",NA,NA,"offer1",1,1,1,NA,NA,1
"12083","f17d13f232ad4eaa973185c5a07d991d","offer7","offer8","offer1","offer7","offer1","offer6",1,1,1,1,1,1
"12084","8d0f347ee84540b990fe6a1375296d0e","offer10","offer5",NA,NA,NA,"offer2",1,1,NA,NA,NA,1
"12085","7b8d950572954f79b8f47809099c77e9","offer8","offer9","offer9","offer5","offer10","offer1",NA,1,1,NA,NA,1
"12086","3d96ff3b4318488ba83f2c27aff66e2e","offer10","offer3","offer6",NA,"offer4",NA,1,NA,1,NA,NA,NA
"12087","970bfe553cdc407aa37edda3d0713b6f","offer1",NA,"offer10","offer2","offer9","offer8",1,NA,1,1,1,1
"12088","55ff74cf7c3a44f3bd97002c9ed363dc","offer3","offer4","offer4","offer2","offer7","offer6",1,1,1,1,1,1
"12089","7354195da3024460a43e54e3f7143726","offer2","offer4",NA,"offer5",NA,"offer6",1,1,NA,1,NA,1
"12090","67451389c5ca4494b12b74042b1de0e3","offer3","offer2","offer9","offer5","offer10","offer7",NA,1,1,NA,NA,1
"12091","397363559b35488cb7f52f79b055a331","offer6",NA,NA,"offer3","offer6","offer3",1,NA,NA,NA,1,1
"12092","40abb553ffed4b1aa69d65c96fc0d5a8","offer1","offer8","offer6","offer2","offer1","offer10",1,1,1,1,1,NA
"12093","02b6895b3cab4f79a116bddc1c70b5c3","offer10",NA,NA,NA,"offer1","offer7",NA,NA,NA,NA,1,1
"12094","e9641ed9e2c743889ae3e96f528ef459","offer5",NA,"offer7","offer4",NA,"offer10",NA,NA,1,NA,NA,1
"12095","791c42c7a024458eae95a5540f69df14","offer2",NA,"offer1","offer5","offer6","offer4",1,NA,1,NA,NA,1
"12096","a27a36c99868424aad34d110ee7aafe7","offer5",NA,"offer3",NA,"offer2","offer7",1,NA,1,NA,1,1
"12097","d6b3d727359043719c22a41fb01ecca2","offer4","offer9","offer8",NA,NA,"offer6",1,1,1,NA,NA,1
"12098","bf4798648cf446e6b0e8d6ead888aacd","offer8","offer4","offer4","offer4","offer10","offer1",1,1,1,NA,1,NA
"12099","c098b26dfe904bb691d9c43c525ee279","offer3","offer5","offer2","offer4","offer7","offer4",1,NA,NA,NA,1,NA
"12100","e212dbf400ae4a189cb9bf0771a5e8ca","offer9","offer6","offer5","offer8","offer10","offer9",1,1,NA,1,1,1
"12101","85946e9f691445c08d4b60de426c0247","offer5","offer1","offer10","offer10",NA,"offer2",NA,1,NA,1,NA,1
"12102","6da8765ed47745959fd67865d3799206","offer2","offer3","offer6","offer9","offer1","offer10",1,1,1,1,1,1
"12103","22a4183650a2469c9b969a69ad6cfb66","offer10","offer1","offer9","offer7","offer3","offer10",NA,1,1,1,NA,NA
"12104","7c28c02a5067425dbaf0533a7bb4b053","offer8","offer2","offer1",NA,"offer10","offer10",NA,1,1,NA,NA,1
"12105","ee6dbee45a524e1f8743de61b4816bf3","offer2","offer6","offer3","offer6","offer6","offer7",1,1,NA,1,NA,1
"12106","f1d00cd4318b4e32a45ef385b13703a9","offer7","offer6","offer9","offer10",NA,"offer9",1,1,NA,NA,NA,1
"12107","84ddf964f6e3463dbf3fee327271020f","offer2",NA,"offer6","offer2","offer2",NA,1,NA,1,1,1,NA
"12108","c0552910d13948cfb8d9f23b7c7d50b7","offer7",NA,"offer2","offer8",NA,"offer9",1,NA,1,1,NA,1
"12109","58a71e7f7f554b08bf9fc57d3540c0d9","offer7",NA,"offer4","offer1","offer4","offer9",1,NA,1,1,NA,1
"12110","6dd47b62e0ed48239a529539174865ae","offer7","offer7","offer4","offer2","offer4","offer3",1,1,NA,1,NA,NA
"12111","f8f608c3227a4398bad5dc1b6b692578","offer10","offer6","offer5","offer7","offer8","offer7",1,1,1,1,1,1
"12112","b72feb1edee44beea5e6ed43de5f9506","offer1","offer9","offer1","offer7","offer3","offer1",1,1,1,1,NA,1
"12113","fbadbdcc52fa487d91897161c590be84","offer6","offer3","offer5",NA,"offer2","offer8",1,1,1,NA,1,1
"12114","8571e6de79a84bcf9b211546b27d5293","offer8","offer8",NA,NA,"offer4","offer3",1,1,NA,NA,NA,NA
"12115","fc73a0a1bd924d2998c7ee08c6cc0789","offer3",NA,"offer3","offer9",NA,NA,NA,NA,NA,1,NA,NA
"12116","04362cece3104f4ebcb3d49ef0bc7e9c","offer5","offer10","offer6","offer6","offer6",NA,NA,NA,1,1,1,NA
"12117","75a1a1dc85de4b3481ddf9e74c5355e0","offer5",NA,"offer6",NA,NA,"offer3",NA,NA,1,NA,NA,NA
"12118","c5d34e98fc7d47178ac83de5cd174a58","offer1",NA,"offer1","offer4","offer3","offer10",1,NA,1,NA,NA,NA
"12119","25289293a27140a6884abcf45087e8a2","offer7","offer6",NA,"offer8",NA,"offer1",1,1,NA,1,NA,1
"12120","e5bf376b48c247198f5b6dccc64811be","offer6","offer8",NA,"offer3","offer3","offer2",1,1,NA,NA,1,1
"12121","64230b90b4b7447bac7901cf71778288","offer9","offer6","offer3","offer1","offer7","offer9",1,1,NA,1,1,1
"12122","c2cd63d0bece42af87c63b6c03cad10e","offer6","offer10",NA,"offer4","offer3","offer2",1,NA,1,NA,1,1
"12123","e8fb6c8da3794b2ab602b065b3435f43","offer9","offer8","offer10","offer1",NA,"offer7",1,1,1,1,NA,1
"12124","9101b26c40b14569a605714740c8b355","offer7","offer8","offer10","offer1","offer7","offer10",1,1,NA,1,1,NA
"12125","2cfce78dccaa45caaa497961213f81b9","offer1","offer5",NA,"offer8",NA,"offer7",1,NA,NA,1,NA,1
"12126","754bb232d09c4cadbee345cedadf3b01","offer7","offer10","offer4","offer9","offer6","offer10",1,1,NA,1,NA,1
"12127","8c843138f8d642da9bec4370e87c38d9","offer4","offer4","offer6","offer4","offer8","offer8",1,1,1,1,NA,1
"12128","6172e41c53b94070a9cf21e6103f6b3d","offer10","offer5","offer2",NA,NA,"offer6",1,1,1,NA,NA,1
"12129","ee5ea2e61fa349719dc5165fa20200dc","offer10",NA,"offer2","offer2","offer8","offer10",1,NA,NA,1,1,1
"12130","872f08a79d904dc9928b6d36e07522b5","offer2","offer1",NA,NA,"offer6","offer7",1,1,NA,NA,1,1
"12131","d98654c04b694e7da1b10479b34b295e","offer3","offer1","offer6","offer5","offer1",NA,1,1,1,1,1,NA
"12132","0a2d35d038d04a3698c382cc9cb976f9","offer10","offer2","offer8","offer3",NA,"offer3",NA,1,1,NA,NA,1
"12133","27b2dc1b194f4451b0966de7a29c55a9","offer10","offer7",NA,"offer8","offer10",NA,NA,1,NA,1,NA,NA
"12134","0eff8ea94ef445e09ce45cb22e5f09f8","offer7","offer2","offer9","offer6","offer9",NA,1,1,1,1,1,NA
"12135","84c428f8c96e47738f53fc6a63ecb776","offer7","offer6","offer9","offer10","offer10",NA,1,1,1,NA,NA,NA
"12136","f2e49f5002c540eb92ca320fea990319","offer8","offer3",NA,"offer4","offer1","offer1",NA,1,NA,1,NA,NA
"12137","b55047d54b9945e894adb5530fcdc3db","offer1","offer8",NA,NA,"offer7","offer1",1,1,NA,NA,1,1
"12138","62c2e5535e4045a480a52cf68ab72e3e","offer8","offer5","offer9","offer9","offer3",NA,1,NA,1,1,NA,NA
"12139","13a2ad14d1344fe7a192eb4a8366f928","offer3","offer10","offer2",NA,"offer5","offer10",1,1,1,NA,NA,NA
"12140","7cdea57245a842028ef6e87b255868a9","offer2","offer1","offer8","offer9",NA,"offer8",1,1,1,1,NA,1
"12141","a7988ef3d0884047a0eddaba067038e0","offer7",NA,"offer1","offer10","offer10","offer7",1,NA,1,NA,NA,1
"12142","3b3e4f3238db42eebb04b1f658b55a9f","offer7","offer2","offer4","offer6","offer3","offer8",1,1,1,1,1,1
"12143","729edf023aa244919d6bb973901614cc","offer7",NA,NA,NA,"offer6","offer5",1,NA,NA,NA,1,NA
"12144","6cc7905aff274c08be9a1424bf2d1342","offer4","offer5","offer1","offer3","offer3",NA,NA,NA,1,NA,NA,NA
"12145","8476d3c3fee541aaa816b0cb35afc451","offer9","offer4","offer1","offer5","offer8","offer1",1,NA,NA,NA,1,1
"12146","574ff7f342ef446fa7a84d2cc7897184","offer7",NA,"offer4",NA,"offer1","offer9",1,NA,NA,NA,1,1
"12147","fbbb0695ad9e42c6bd97c0cc9446cb77","offer4",NA,"offer7","offer3","offer8","offer2",1,NA,1,1,1,1
"12148","d451a88969af4a1fa45a05961fbeb602","offer6","offer5","offer10","offer3","offer6","offer5",1,NA,NA,NA,1,1
"12149","ee45ba44b88a4a509f814800f9832cdf","offer4","offer8","offer9","offer5","offer7","offer4",NA,1,1,1,1,1
"12150","4ea1e3ac9e044be8bd7057014bcf87f0","offer2",NA,"offer5","offer9",NA,"offer2",1,NA,NA,1,NA,1
"12151","994f18989ec64fcb9f9087bfab2bf78b","offer5","offer1","offer8","offer1",NA,"offer7",NA,1,1,1,NA,1
"12152","b58d26df696c47b8af3a0e5ea2974b37","offer5","offer8",NA,"offer1","offer6","offer3",NA,1,NA,1,1,1
"12153","e6610f34d20d4f9da23105c3ee064b7d","offer5","offer10","offer4","offer6",NA,"offer1",NA,1,NA,1,NA,1
"12154","93894c9f4c1d4867ac35b160155b7d12","offer8","offer7","offer7","offer1",NA,"offer1",1,1,1,1,NA,1
"12155","f3934f05d51f47c7a470661cbb774075","offer6","offer2","offer5","offer5","offer1",NA,1,1,NA,1,1,NA
"12156","2538662ed6de430bbfffbc230a12d740","offer10","offer3","offer4",NA,"offer3","offer1",NA,1,NA,NA,1,1
"12157","5c73c99208e449129397591e045e641f","offer10",NA,"offer4","offer10","offer7","offer9",1,NA,1,1,1,1
"12158","7f09dd8ae6994415ada38d63383cf086","offer10","offer8","offer1","offer4","offer4",NA,1,1,1,1,NA,NA
"12159","f9df4a32439047ddb7378321a4556409","offer9","offer7",NA,"offer8","offer9","offer8",1,1,NA,NA,1,1
"12160","e176f27d70d14e6d8df2390de55efc89","offer5","offer4",NA,NA,NA,"offer5",NA,1,NA,NA,NA,NA
"12161","42923cf2f39a4bb49820a3fe12928ade","offer10",NA,"offer5","offer3",NA,"offer10",1,NA,1,1,NA,1
"12162","e4be6852c39a4619a12138ffb59bd0fb","offer2",NA,"offer1",NA,"offer2","offer9",1,NA,NA,1,1,1
"12163","df174695a030444a824c11fd117d13a3","offer9",NA,"offer8",NA,"offer4","offer6",1,NA,NA,1,NA,1
"12164","63ab5f221a76472ebeb73b19c6782a0f","offer7","offer1","offer3",NA,"offer7",NA,1,1,NA,NA,1,NA
"12165","acc1b286392b42ae8db2059cfd16f773","offer1",NA,"offer6","offer3",NA,NA,1,NA,1,NA,NA,NA
