"","person_id","gender","age","income","tenure","tot_off_rec","tot_off_view","tot_off_comp","tot_trans","tot_amount","ave_amount","max_amount","reward_off"
"10358","cd6506a7e0d34ad6b596c010e5690ce8","M",45,89000,335,5,4,0,0,0,0,0,7
"10359","c89d7d9465644288b43bd4d0cce1622e","F",53,109000,894,3,3,3,7,198.18,12.39,50.41,12
"10360","a4b50cb72c8643c59e9204b10309955c","M",57,66000,874,4,4,4,6,108.93,6.05,35.88,24
"10361","1dd1b1640ba24bd0807997b9f924d0a6","M",58,47000,1277,4,2,1,15,51.29,2.33,8.11,20
"10362","cabe4c65156b43039a30511ec6bfdfae","F",70,107000,434,4,3,4,8,209.65,11.03,39.95,17
"10363","82402ee635014ca1b864a7c13eee33ed","M",54,77000,818,2,2,1,2,47.62,6.8,28.67,5
"10364","5ce0eac0d7fa4bf8bf8d190dc85001d6","M",28,70000,541,5,5,5,18,324.54,9.83,27.11,24
"10365","c03e92c14ebd48f9b3d247ed6b732069","M",43,85000,957,6,5,4,6,138.18,6.58,31.2,32
"10366","5807ddcd40ce4cd588ae5f58e7ed76b7","M",19,73000,1798,5,3,2,16,126.07,4.85,81.8,28
"10367","bfc014b0cf3f467b903b0b5e982ae6fe","M",51,68000,1100,3,2,1,13,49.41,2.6,11.86,25
"10368","ccef05445ed64a0ab02bb9ac14da586d","M",35,72000,231,3,3,0,11,160.34,9.43,20.14,10
"10369","f5333feb73b4486da78c28935cc0a3e8","F",61,90000,862,3,3,3,6,160.83,10.72,40.88,9
"10370","03019e49a5164723ae527bbd6949e0c1","M",45,84000,790,4,4,3,8,164.47,8.66,30.23,12
"10371","def4837ebbf546ffb3a7966edc8fdba8","F",40,54000,1285,4,3,4,22,77.98,2.36,9.69,8
"10372","ff56a64e9a0e4bf5919723f31bce5965","F",19,61000,48,4,4,4,14,217.16,8.35,29.94,23
"10373","76572f8a2bf44a3f93a2d6cd9693bc86","M",32,40000,244,5,3,4,13,144.2,5.77,35.02,29
"10374","df6c3795942946069322e7450a2f7514","M",56,64000,227,6,5,3,12,154.22,5.93,19.93,14
"10375","e1ecb71d858d40109db63dcb7ddad876","F",63,63000,91,3,2,2,4,62.85,5.71,24.76,10
"10376","dd90730950e5475e948e04232c67bea9","M",81,40000,275,5,5,1,19,150.93,5.03,92.36,18
"10377","3959ea9e1eb04b949624159af55ea993","F",28,73000,24,6,5,2,8,25.1,1.2,9.99,14
"10378","a400237df33c4cb7a103a91607f6379b","M",56,90000,1530,6,6,4,10,212.27,8.16,33.62,20
"10379","21c0a28f6b8c4de08536ecf97aea4286","M",36,61000,639,5,4,4,16,232.33,8.01,27.35,35
"10380","00d91c5919514448bc4f718e4e3f26ab","M",45,88000,182,5,4,1,2,44.6,3.72,25.38,25
"10381","456f5d7fe4f14732b01a85b3a584ab82","F",62,51000,340,6,4,0,0,0,0,0,26
"10382","ca79af95af5f48d7b907bd96faf98594","F",49,62000,426,6,5,5,16,268.73,8.4,30.65,23
"10383","d832770fefbb42ba8a4ecdbec3dadaeb","M",41,81000,339,3,3,3,6,115.29,7.69,29.92,18
"10384","88f63e6b5de440cfa91a609403fc6993","F",58,116000,586,5,4,3,7,192.13,10.11,39.58,20
"10385","caec34d1e46a4caa9b37e06aa3227515","F",79,88000,121,4,3,3,3,80.23,6.17,37.57,12
"10386","faf27120886b4938ab09ea2a98122b01","M",93,52000,283,5,3,0,4,9.44,0.79,3.01,7
"10387","431a9ec074b44e80886ba3dfed6dfe2f","F",68,82000,946,6,3,6,5,126.75,6.34,38.72,28
"10388","36db5f33ad944cb095d20ecbdede53f9","F",50,97000,851,5,2,3,4,112.16,8.01,35.88,25
"10389","b931aafabb314da6b06091b3d6313b7c","M",49,50000,355,5,4,1,5,20.16,1.34,7.65,25
"10390","71a5dd25d3704dafa598b9cc2ca7028a","F",68,104000,649,4,2,2,4,92.69,7.72,30.29,12
"10391","3045af4e98794a04a5542d3eac939b1f","F",58,78000,645,1,1,0,0,0,0,0,10
"10392","35d9949d3e214b24b3cba6e45ef2552c","F",54,53000,468,5,5,4,15,489.74,16.89,295.89,9
"10393","eb5db7f1468847288b3caa2600d33eeb","F",76,99000,446,5,2,4,10,294.46,14.02,46.82,15
"10394","dd44e6a1f6f540298af26a842d134262","M",22,31000,165,4,2,1,8,14.16,0.94,4.1,15
"10395","183c40dad627489f9826f5cd85f5649a","M",62,75000,1225,5,5,2,9,190.73,9.08,34.12,13
"10396","26dc576d0d0746ddb3c3fd18dce6c904","M",43,38000,14,5,3,3,12,128.91,5.6,20.8,25
"10397","81490637e5c04c5295e735deed02fe33","F",49,95000,39,4,4,1,2,47.27,4.3,32.29,13
"10398","9ecb1e3ad71745a1a4c83cc86c361d6f","F",50,75000,226,3,3,1,1,26.63,3.33,26.63,22
"10399","1af61b6a58934ebd85f84ffcaedb52a2","M",71,66000,895,4,4,2,14,257.47,10.73,28.27,7
"10400","c46ed73da4564845b40f2d0ff116bb00","M",60,46000,131,3,3,1,8,26.52,1.77,7.37,4
"10401","685a085e74d0496a82def0e0962289ab","M",79,33000,807,6,4,4,19,61.78,1.87,10.77,21
"10402","ba0d778f5c5045d499cf42eeaa9f995e","M",24,54000,1478,6,4,0,11,21.85,1.04,4.71,29
"10403","e5cf4516ab4c477eaf6db1265f3f658e","F",52,53000,436,4,2,3,5,69.72,4.98,17.38,10
"10404","07dc543bf5d24eb9893c1a3f199f275f","F",20,30000,702,6,5,4,23,158.5,4.17,19.59,14
"10405","d499c6d63b884b83b3c06acf4fe8bd7b","O",25,32000,175,6,6,5,17,166.74,4.9,21.8,22
"10406","4958530655ba44628943a75680c4c376","M",19,37000,181,6,3,1,4,8.8,0.63,5.37,35
"10407","eb14e3cf1add4b4791304fa21d02a390","F",78,30000,320,5,4,1,9,57.73,3.04,11.63,25
"10408","097be133b42b4be1963a109e7ab62417","M",66,82000,1606,5,3,2,5,141.7,9.45,41.83,15
"10409","144f2b2e5def415b88d3de6b10461d26","M",46,65000,296,2,0,1,6,28.26,3.14,10.03,7
"10410","b520db478ee1410f900df7ca10e89bd6","M",46,55000,666,4,3,1,7,102.81,6.85,19.28,13
"10411","2851967ed02f4f49a2c8f7ce6b84a8a1","F",64,111000,411,4,3,2,6,184.21,12.28,49.23,8
"10412","396722966f6e42479c777091550e49df","F",31,38000,995,4,3,2,14,125.67,5.46,18.17,18
"10413","3e84b6633c9d4f41b7168799859a3398","M",69,39000,1333,2,2,1,17,152.4,6.93,101.75,15
"10414","66cc4672d6b6417aadd7ce75c6ce7b63","F",46,1e+05,342,6,5,4,5,155.14,7.76,40.88,11
"10415","4c145c0fd7cd47b2bb246e3ef9ee7f64","M",72,71000,766,3,1,2,1,35.91,5.13,35.91,15
"10416","3157f795b27c49218a5869d850a62807","M",70,47000,260,3,3,0,1,4.54,0.65,4.54,8
"10417","06546973bb7942f9bac814496d70678c","F",45,62000,545,3,3,3,12,183.68,8.75,27.39,10
"10418","3f4c69d24e2948b996d6417f98514c98","M",60,49000,166,5,3,0,5,9.09,0.7,3.54,15
"10419","a544aceab61c444992a5b27958d39528","F",54,62000,243,5,5,2,6,100.48,5.58,21.88,17
"10420","18f2c2bbef9f448388485fe6388cf18e","M",60,64000,198,5,4,3,7,114.1,6.01,20.96,17
"10421","ee5fd363f45e40b8a143c5ff2558e41a","F",75,58000,662,3,3,3,11,182.58,9.13,35.15,18
"10422","d655397f93744375b4674b0af19ee281","M",23,56000,492,2,2,0,5,74.38,8.26,26.64,10
"10423","9450feebfb534f2dae72bc53b227472c","F",68,54000,3,3,3,1,2,14.93,1.66,11.42,7
"10424","5af71c1246834a02b6d671e3b93f8695","F",19,60000,686,6,3,3,11,168.86,7.34,22.47,18
"10425","6d1db7102dbd4acbacc4f40b25cee1d8","M",68,79000,179,2,2,0,1,19.33,3.87,19.33,13
"10426","95765fd88ae6450e804c6faeb77b45be","M",33,63000,546,4,3,1,15,53.52,2.33,7.42,15
"10427","8e8a1561333e474ab3bfe339f06be078","M",55,92000,76,6,5,3,3,67.08,3.95,22.82,14
"10428","66d1029a42db4fe0a4367a7b940fd25f","F",75,82000,295,4,4,0,2,45.86,4.59,29.51,12
"10429","69745775e68245c59f9d7b04f60ec04d","M",20,58000,1070,5,1,0,6,12.71,1.06,2.72,14
"10430","62dbec024c124381a31d36ee1b09c74b","M",49,61000,118,5,4,2,7,35.58,1.98,13.18,32
"10431","a3eb2210163d428193f42baa491273ba","M",72,71000,267,6,4,0,3,5.63,0.43,4.38,29
"10432","a906be760afd4edb815302cab24a60d6","F",35,65000,57,5,4,4,11,187.44,7.81,33.12,23
"10433","db497e6b889245068664ca614733fca5","M",53,97000,823,6,6,5,14,392.23,12.65,42.33,22
"10434","cc8fcfa712614a56a2932b2d6f70d319","F",72,75000,1075,5,3,1,3,55.05,4.59,20.88,5
"10435","db88c27ccf9b42abbab82f341093ed56","F",60,35000,358,5,3,3,15,102.05,3.92,11.81,29
"10436","e511404aea544e9d922cf34fef1e134f","M",38,73000,318,6,4,0,3,10.08,0.78,5.13,10
"10437","ffa81afacde642a3a51a7cd99f8d2cd7","M",76,115000,689,5,2,4,10,275.36,13.11,37.17,20
"10438","d1c534d5e28647a79c5e6515ab9c7af4","M",22,72000,205,5,3,1,9,40.78,2.27,9.18,25
"10439","783ff751a56c454ba0b2777a4f4e8c4f","F",55,75000,391,4,2,2,6,137.95,9.85,31.91,7
"10440","7da25b87262f4c75bac253cf5e5d9039","F",69,109000,477,3,2,1,4,118.68,11.87,36.07,7
"10441","9a4139ff6d45459c9ea4212bb2ce3084","M",58,95000,573,4,4,4,9,195.46,9.31,32.6,32
"10442","e47c87c0fb5b4893ba3b55991321dcaf","M",55,43000,18,5,3,0,5,8.38,0.64,2.82,40
"10443","436320ed13aa4d0b9bab3363e5e3c1ee","M",35,40000,278,6,4,0,7,14.43,0.85,3.68,14
"10444","9ee6d43d9b3943e1aa01a848121d42d4","M",31,43000,13,4,2,1,8,20.95,1.4,9.75,9
"10445","1a70d2330cbe4f6cb1eb1a8cc6e8b214","M",66,35000,851,3,3,1,21,71.53,2.55,13.44,20
"10446","9bfeb65da0cf4bca95da96ef8684ace4","F",68,69000,718,6,6,6,16,306.97,9.03,33.26,26
"10447","ad272b2a69e44f9d8aa5959cc743b69d","F",42,96000,124,5,5,1,2,71.32,5.49,36.04,12
"10448","d1964a77dd594a59948acdfef291f2a3","M",23,48000,287,6,6,5,10,507.18,18.78,388.22,22
"10449","0225045e245f4b7289cc55c0b5870ae2","F",42,50000,318,5,3,3,4,59.09,3.94,19.47,27
"10450","c2ad626e0bd7413299e7a7b8f10e121f","F",74,79000,958,5,2,4,6,153.6,9.04,43.89,14
"10451","892a5522371f4e199fc5b9cc514c1ff9","F",54,48000,775,5,3,4,15,173.11,6.41,19.46,17
"10452","b351d64b3bcb4b3798e509db5d94666c","M",68,80000,36,5,1,1,3,64.37,6.44,31.44,17
"10453","5f09a6df644648f8bd5a7160b9b44487","M",70,111000,221,6,4,3,2,65.27,4.35,40.11,24
"10454","277bbd0786eb43818805598ba5640253","F",77,71000,533,4,1,2,5,93.5,7.79,30.19,22
"10455","15da75aeaaa14963b2caaf00d3f69457","M",51,48000,833,4,2,0,10,21.09,1.32,5.37,20
"10456","abb7d3c2fc1245e485bd35e77d751148","M",52,73000,991,5,3,4,7,151.62,7.98,34.92,17
"10457","9ad81fe319ba406c96f2469926aac077","F",39,32000,590,4,0,1,6,52.71,4.79,11.85,2
"10458","abe02169c49f4e1bba9dae55d654ce1a","M",45,45000,615,5,3,4,12,128,5.33,18.97,12
"10459","a8eeba0c07d04ce481e01e28722acfa2","F",57,64000,791,3,2,2,6,106.09,8.16,28.53,7
"10460","f33a320300b54cc7977f7ffffd1c9abb","F",47,79000,123,4,4,3,4,102.15,6.81,29.08,20
"10461","1ae03282faed4ef5b54c17dabaa4e03e","M",70,41000,331,2,1,0,4,9.1,1.3,3.86,8
"10462","c72b15cf7f9a42a8ac927c377b759866","M",56,52000,157,5,3,0,4,7.29,0.61,2.74,15
"10463","a207f16edd394f6f8d71531dd444f5f6","M",45,32000,764,3,2,1,12,116.58,6.48,19.33,2
"10464","99529ff084d04e7c96ddfb73cc28777b","F",57,32000,699,5,2,3,11,109.39,5.21,17.53,24
"10465","867ec930f3d34fd3a907b5ef074b2c39","F",41,68000,360,6,4,0,6,10.14,0.63,2.32,21
"10466","546aa883983743f88d20c6c2d3f8f990","M",47,77000,446,6,6,4,11,182.36,6.75,25.12,19
"10467","b852a70398944c528bf648b76165190b","F",23,54000,845,4,3,4,17,197.47,7.05,22.27,21
"10468","a69eb8104d3547e381fe5f982db98189","F",80,79000,300,6,4,4,8,180.13,8.19,28.11,40
"10469","22bf244c38734ce38a6e8d99499bc504","F",85,77000,229,4,3,2,4,85.75,6.6,27.58,10
"10470","b551e33de83147b694ff2ebf4d52d226","F",56,77000,177,5,5,1,4,92.57,6.17,27.94,18
"10471","7a15a54a09f9428b95690ad0ccddd751","M",50,67000,272,4,4,3,13,229.51,9.56,26.69,25
"10472","5903d05c8a724ebba7dacad6d6f8cd89","M",71,88000,514,3,3,3,9,225.02,12.5,36.26,17
"10473","63f1bfb1a79949bf9bc0d0b8b184fe4e","M",55,64000,487,4,4,4,8,127.89,6.39,19.45,25
"10474","173b015909cc4dd5b74baaf3320a1646","M",61,39000,448,5,5,5,20,561.09,16.03,343.27,17
"10475","73dba771a9354118b7bcd1832c55545f","M",46,81000,458,4,4,3,9,148.85,7.44,23.08,25
"10476","0a34323c7f254960979fb7c6cafa6b3c","M",68,70000,1262,5,5,3,10,178.54,7.76,24.52,19
"10477","99ffa82129904cd6adabcdfe02072904","F",73,94000,163,5,5,1,1,26.79,2.23,26.79,30
"10478","6155e0b447074e4a98c4b78e26686246","F",84,97000,659,2,2,2,9,219.93,14.66,34.1,7
"10479","5443eb16574045d7a7c3b4b2d990944d","M",54,78000,82,5,5,3,3,61.21,3.83,23.22,23
"10480","d396390832de4547b5d8f49338e3161d","M",72,50000,391,5,5,4,12,154.46,5.94,25.22,12
"10481","5efdbcebe71146e18c5a228906e0a231","F",32,74000,173,5,1,1,3,11.98,1.2,5.48,10
"10482","d17e1e62ec1d44239803e0aebe2c0949","M",46,41000,842,4,3,4,14,163.61,6.54,19.12,11
"10483","168137b38a0541e19ad0f6bf8c550602","F",61,52000,152,5,5,1,1,12.54,1.04,12.54,27
"10484","9276c945535641e298e84ef79f821851","M",55,44000,750,4,3,4,14,149.19,5.97,19.25,21
"10485","1d1798e8389c4012aaaa7cbebd529bc4","F",71,95000,424,4,3,3,6,161.05,10.07,39.64,19
"10486","9bc8c50983254bb3a5c309769d7cc49a","M",26,32000,256,5,2,1,6,12.43,0.89,3.68,24
"10487","6f6778a3d3ac40b1bc13893c226a3f97","M",21,73000,894,5,4,5,14,262.22,9.37,25.23,37
"10488","9bd28ae809bb435b83f5bd94ed9aee4c","F",24,42000,1748,5,3,2,12,36.97,1.68,11.49,29
"10489","2317e6d093a94ffd88614160e828c3e3","M",19,45000,168,5,2,0,6,13.27,1.02,3.94,20
"10490","ceb2e8c354b146c0b3c73ed2ead33163","M",44,71000,57,4,4,1,3,58.63,4.89,25.82,10
"10491","00fac72fd6ad448e8019b175267023df","M",57,80000,468,4,4,4,10,186.23,8.46,26.69,30
"10492","7f59f46597664378baf74b05de3a0e9e","M",30,32000,1722,4,4,2,22,70.23,2.19,9.48,20
"10493","79b174cbc5004c84a5ade3eab1aa409a","M",41,60000,1076,5,4,3,18,81.25,2.71,27.2,15
"10494","28e8bc827dff4f0c92164efa3dd48804","F",65,116000,794,4,2,2,5,163.28,12.56,48.06,25
"10495","7a9b77c89125493fac8428c5935fbe9f","F",52,66000,662,3,3,3,5,70.08,5.01,16.93,20
"10496","a93d5f9848424627b8c88926f437035f","F",63,1e+05,1756,5,4,4,5,138.49,7.69,37.52,45
"10497","4a3579f62ba94e8eb1cc6657d51a5deb","M",64,89000,945,4,2,1,6,155.88,11.99,30.76,6
"10498","88bdb42252694d1e8f404c78d332d582","M",73,80000,949,3,3,1,6,108,8.31,23.79,5
"10499","0a16939f97dd42e39272e5ea36163a64","F",73,56000,92,4,4,1,3,30.79,2.57,12.71,20
"10500","0f6cf9619c4341e89a099e951300a2ea","F",62,56000,580,5,3,2,6,84.03,5.25,17.13,12
"10501","0a56a31dc8614353abf47c5a027e657b","M",52,71000,1105,5,3,2,11,40.24,1.92,10.3,11
"10502","22bf8639f8ec4434964afdd5a74209ab","F",64,112000,189,3,2,1,2,54.95,6.87,27.63,10
"10503","d4d71938f85e4ee49b5c6d785e7aebe1","M",73,63000,286,3,2,1,4,69.87,6.99,29.45,10
"10504","2defab656c8242e09e7ded6bcba9854f","F",82,88000,316,5,4,4,6,161.03,8.48,39.61,30
"10505","85da22ce7b74421090ebe459efef9958","F",80,95000,900,5,4,4,9,823.32,37.42,606.24,22
"10506","f8d5bbfd39f541888eddc357a8e4e6e2","M",49,32000,830,5,3,5,13,332.76,12.8,232.07,25
"10507","5acab800ef7f495a91fde113f8924f6f","F",43,68000,230,4,4,3,8,124.1,6.53,26.08,6
"10508","feed77a618d24d6dbd22913fc6601803","M",42,48000,238,5,4,4,20,271.64,8.23,22.01,22
"10509","46d35f0ae7b8436cb23ae3b2af0296f4","M",54,83000,131,4,4,0,0,0,0,0,12
"10510","198ef6216d2a4db2b1661c351d91cbc1","M",33,37000,131,5,3,0,4,7.96,0.66,2.39,13
"10511","d29e810a0e4242819eb95cd926d641ce","M",33,39000,138,4,4,2,8,62.78,3.49,13.12,18
"10512","747f706b685144b29bbc8a0f209432ec","M",79,77000,660,6,6,6,12,231.85,7.73,28.88,20
"10513","3548505401f44bc79c3f71980d8731fe","F",43,95000,738,5,5,4,11,261.67,10.47,37.5,25
"10514","0cfa52f4335642c9a7602854eb509d9c","F",64,59000,59,4,3,0,3,6.75,0.68,2.56,15
"10515","62b56c5998d74cb88df21747d7c50dba","F",61,34000,455,2,1,0,9,78.39,6.53,14.86,5
"10516","6746ff7ff11040338898c98b10c84d05","F",48,79000,164,4,3,1,3,50.79,4.62,25.75,8
"10517","cf8ef0d0430f4dd7a869f2eef126d39e","M",67,52000,116,6,0,0,3,7.17,0.8,3.22,17
"10518","87b78dddf0c6444bb3f435a91fcbe238","F",45,47000,18,5,5,4,9,129.89,5.65,25.53,37
"10519","eb86c7d952da4dafa77cb17caceb0c18","M",71,67000,287,3,2,0,2,12.65,1.81,8.4,13
"10520","971c5342cb5d46ea93cb480f3b31dac8","M",60,74000,172,4,3,1,2,61.51,6.15,34.26,20
"10521","5bfda10afe2846a6980b72988b28d144","M",89,52000,809,4,2,2,22,307.28,10.24,26.95,4
"10522","b797b614e6514d55af41629b9d3f2ba2","F",71,34000,752,5,4,3,17,130.65,4.51,14.18,19
"10523","e7c0a2248ed3430e99b568efd21ad642","F",73,71000,300,5,5,5,6,135.93,6.47,35.27,22
"10524","2cdf3535ec3844369a583321b0ef363d","M",62,58000,1744,5,4,2,5,59.62,3.73,18.84,18
"10525","2a01fc19e5c942efa247588405f43b7a","M",18,51000,230,4,2,1,1,9.78,1.22,9.78,20
"10526","023a42cf62f742b795a975d56955e220","M",38,66000,334,4,4,2,18,50.09,1.79,6.73,7
"10527","773305e8c17e45558a5e03c86826b116","M",51,84000,864,4,2,2,4,84.5,7.04,37.98,15
"10528","f56d6ab254de4944ab80622884fa1d4d","F",62,66000,240,4,3,2,2,45.72,4.16,27.63,8
"10529","c99f2747263b49b695a55e324d1a2c9a","F",77,58000,354,6,6,5,12,165.33,5.7,19.54,37
"10530","2f82a2f3eaf54975839e12f4b7dba1ed","M",24,57000,765,6,4,1,16,33.7,1.25,4.01,20
"10531","01ab25c31f034f85bc4ac9d286fb7a76","F",87,77000,10,4,4,4,5,644.29,37.9,573.13,22
"10532","acaba6be6c1c49309e24a5016947e0e1","F",56,55000,228,6,6,6,12,172.8,5.76,27.1,31
"10533","74bf36d7ea324ea8bd199ac48c2a667e","F",32,36000,754,3,2,2,6,47.61,3.66,13.42,11
"10534","12adf13711144814b9dabf37838edb47","M",58,104000,372,5,3,3,8,247.78,13.04,44.86,28
"10535","65c97638799b492db492986bcd100c4a","M",27,51000,919,5,4,2,15,59.36,2.28,13.96,34
"10536","ac972e26b3824aa6b0fd04a1e8ea3173","M",44,67000,305,6,6,0,9,28.69,1.37,4.82,33
"10537","99786650f058428b92ae0c52f1fcb9f0","M",24,57000,190,4,3,1,5,97.13,7.47,88.33,6
"10538","74e413dfd6f2437788286abfe2bc3f8a","M",23,40000,560,6,2,2,13,40.96,1.78,9.99,17
"10539","8e8349489783426e8207c2f4725beb96","F",42,52000,213,4,4,2,5,69.95,4.66,20.81,25
"10540","cba7152af9af4f3f95b6a3e4d942cd61","M",63,41000,404,4,2,2,5,56.54,4.35,18.67,30
"10541","3dfc442e93894be19a3f5e8cf7e9c779","M",53,50000,120,5,2,0,6,17.68,1.36,6.56,21
"10542","9d382dd9bcee4a4ca3c43479f2f8c04b","F",92,61000,42,4,4,0,0,0,0,0,18
"10543","d938317453ce4cd19d991ddb18424aff","M",64,52000,311,6,1,0,2,6.56,0.73,4.05,14
"10544","afd41b230f924f9ca8f5ed6249616114","M",51,78000,569,2,0,0,0,0,0,0,15
"10545","09ac1d69e9f74deb835ecdfac30ae8f1","M",66,55000,628,5,5,2,8,113.01,5.65,22.42,30
"10546","ac98ddf8c7b5412f81a47982c1ad92d7","F",71,75000,728,4,4,3,10,190.42,9.07,26.57,27
"10547","2d1456de0cca44e99e5cb4cad0c1bc02","F",78,51000,841,4,3,2,13,51.65,2.35,10.39,11
"10548","d223347ca85641c98e4481c4b0fa09f5","M",54,55000,329,3,2,1,5,22.37,2.03,13.1,20
"10549","8cee856ceeab439e9a1da3e5685872ed","M",60,35000,307,4,3,2,12,118.58,5.65,20.71,13
"10550","b136f3c766854b28a5d5a156758e1215","F",42,45000,136,4,2,0,5,7.2,0.65,4.66,25
"10551","6ea759e2e1234242a48a575597924934","F",52,84000,732,5,3,3,8,202.03,10.63,34.58,20
"10552","498e3d2746644f029c11d302ec235750","M",54,76000,557,4,4,1,7,142.08,8.88,32.21,15
"10553","10d6b9fa4ba04fcf81fae5bbf6ccedcb","M",44,73000,817,4,3,4,9,195.07,9.75,30.2,17
"10554","f314544f7a174cfabbc5e50f9f4e3861","M",66,44000,198,4,2,0,2,11.07,1.38,5.82,13
"10555","7bc09afcd2424080830fb57d2483c8ca","M",57,86000,329,6,3,0,3,40.69,3.39,17.82,30
"10556","c41bc07277c64e399bdf8acac16093a6","F",50,36000,243,4,2,1,7,58.12,4.15,14.92,17
"10557","ce0f14e3a309453b9b3701bea564e5c8","M",79,89000,112,5,3,0,1,18.87,2.1,18.87,15
"10558","1a5e5fbad60f4435909b3fe0c3936082","F",62,87000,248,4,3,3,4,91.27,6.52,35.83,16
"10559","97c8fec728ec4ffa9b6442fdbd5e3b27","M",28,44000,280,4,4,3,10,95.4,4.54,18.61,14
"10560","f995ce8fa0fe41cd85fc4437aceec549","M",30,68000,318,6,4,2,19,70.51,2.27,7.58,39
"10561","5f83c29712164b40827cc3268858aa28","F",55,119000,864,4,3,2,10,279.69,14.72,41.26,9
"10562","dc7aa18c5c934408a988dde8a29b8f27","M",53,81000,165,3,2,1,3,63.41,7.05,26.87,3
"10563","5d3f09e7ccb5466d875925d63db35f72","M",77,84000,911,5,2,2,4,76.23,5.86,23.51,23
"10564","65e8796e81f2400ea600a24519054a5e","F",36,52000,551,4,3,3,8,100.14,5.56,21.77,28
"10565","a1bd64f89836452ca3cd5254de93c7de","M",51,79000,93,5,4,2,3,65.14,4.65,24.62,27
"10566","f69e66bb9d2e41eaa2aacbaa18632c08","F",55,65000,1,5,5,4,7,134.47,6.4,28.69,27
"10567","3396faea6acd42538d1ab5f76ba1a942","F",45,87000,1246,5,5,4,6,131.33,6.57,33.49,16
"10568","990ac03c08fd4746997436c1a9d2fe97","M",75,48000,283,3,1,0,5,19.32,2.15,6.54,13
"10569","8d20cb72c43c43699ff1074fd1e7d468","M",61,52000,156,5,2,1,3,21.13,1.92,10.58,22
"10570","674ec949e69948f493d910ab163eb142","F",35,52000,322,5,4,1,6,18.76,1.17,4.88,22
"10571","4eb8052c9a3543db822018461431ab21","M",29,65000,196,5,4,1,7,26.12,1.54,5.79,22
"10572","ea1fa9947eae4c84a11160641809bb66","M",73,87000,57,4,4,3,5,90.7,5.67,22.61,22
"10573","bfd58ea4ca714cb3a762b088dcfe26f3","M",52,103000,511,5,3,4,6,146.62,8.15,33.96,23
"10574","458339942fd54a30ab1c685d6d854358","F",68,59000,975,5,5,3,17,732.34,24.41,488.47,28
"10575","490ca12f690d413aaf75d08c56067ea4","F",58,111000,460,5,4,4,10,1027.14,44.66,779.41,30
"10576","d3ec56372751419fa502e63f77498da0","F",58,57000,1775,6,4,4,5,72.65,3.82,19.44,23
"10577","facb71d84b5f476c92428d60a73513a8","M",20,42000,107,5,0,1,4,17,1.7,8.05,9
"10578","6d86fa31d7bb49a1be3197271181d5cf","F",75,98000,323,3,1,1,3,703.89,87.99,666.86,12
"10579","fe46a70abe4c4aa8b1e7a4a28e49d171","M",51,36000,1445,3,2,1,12,37.85,2.1,10.4,10
"10580","f0b38ab2fd2b4a88a4a56c8236ed02d2","F",45,56000,467,5,4,5,17,275.31,8.88,29.8,29
"10581","8b9c4b3e870f4b9e89a24d8d1ff8689a","M",25,73000,319,5,3,0,8,22.57,1.41,4.45,12
"10582","6046562b4893477b95a0710c089c7130","M",28,65000,153,4,3,1,8,41.29,2.58,8.93,18
"10583","edc56b3483764afa84e97d6d4da7584c","F",72,77000,307,5,5,0,1,16.62,1.51,16.62,20
"10584","133a58e4ebdf45dd9e8f48325bdb22f4","F",41,44000,389,4,4,4,17,182.37,6.29,18.95,10
"10585","df4ac97397f74923bd7e1c9eaa63a80f","M",56,90000,832,3,3,3,8,215.12,12.65,35.49,7
"10586","f526f655ab8e48f2873dcda54a301afd","M",53,57000,311,3,3,0,0,0,0,0,0
"10587","a0038bc855994ea28ae8027ed22fffc2","M",68,78000,781,4,4,4,10,210.03,9.55,34.46,20
"10588","e74d665313f8459fba306ff4dc3ac5de","M",50,90000,468,3,3,2,7,173.04,11.54,35,4
"10589","6e0dc8e3541a4673bbea288b933f4c2b","M",55,109000,582,4,1,3,4,105.11,8.76,37.28,27
"10590","347f24ff65324864b9f9ab3e3adc3b5c","F",64,36000,237,5,5,1,5,51.58,3.22,17.27,20
"10591","9e11b206b5784951ba5b0ff06fd505cd","F",78,78000,517,2,1,2,3,43.39,5.42,16.88,15
"10592","c4cdf0fdcf6a4350a84e8cc15027cf9f","M",55,72000,419,6,4,4,16,315.3,10.51,36.64,19
"10593","7571804b4d544975a9450893feea891f","F",91,80000,220,4,4,4,11,225.37,9.8,29.23,15
"10594","20a6deffb59145a181e9640ed2b2c228","M",27,61000,1092,1,1,0,7,22.74,2.53,6.83,0
"10595","a10162dac5614ce28bc0e2d154e2224c","F",73,87000,1032,3,2,2,5,108.75,9.06,27.68,12
"10596","78c2d93381464a3f9032eb9a643e25fe","M",34,62000,220,5,5,2,9,32.48,1.55,6.95,15
"10597","d3dd87ad6bc949d19dd1057d26d968d5","M",55,41000,97,5,3,0,3,7.9,0.72,4.91,22
"10598","6eea5ba7675c40819cf15dbeacc8897f","M",45,50000,110,6,6,4,3,53.23,2.8,19,27
"10599","df6c3af2b21049fe9e676c9599ccc0ef","M",68,93000,1785,4,4,2,8,190.49,10.58,35.24,7
"10600","8bd4f1323743436a8cd57db497090a2d","M",34,47000,247,5,2,2,6,24.63,1.64,5.95,13
"10601","0bfbad000b9844b3bc6753262251ecd2","M",39,61000,890,5,4,4,9,140.2,6.37,27.5,12
